198512	85.1433	504100
198512	85.8494	504108
198601	62.4444	504100
198601	63.0355	504108
198602	69.9352	504100
198602	70.0361	504108
198603	73.1484	504100
198603	73.4664	504108
198604	138.982	504100
198604	139.353	504108
198605	107.919	504100
198605	108.153	504108
198606	104.521	504100
198606	104.514	504108
198607	62.2549	504100
198607	62.2882	504108
198608	223.136	504100
198608	223.444	504108
198609	102.108	504100
198609	102.066	504108
198610	62.3411	504100
198610	62.6261	504108
198611	75.2941	504100
198611	75.5285	504108
198612	27.7361	504100
198612	27.9328	504108
198701	67.0354	504100
198701	67.499	504108
198702	119.601	504100
198702	120.57	504108
198703	90.9904	504100
198703	91.6149	504108
198704	73.5059	504100
198704	73.7928	504108
198705	238.069	504100
198705	237.993	504108
198706	198.836	504100
198706	198.591	504108
198707	163.163	504100
198707	163.264	504108
198708	117.798	504100
198708	117.48	504108
198709	99.333	504100
198709	99.5988	504108
198710	174.9	504100
198710	174.986	504108
198711	200.781	504100
198711	201.701	504108
198712	8.65816	504100
198712	8.64184	504108
198801	89.5074	504100
198801	89.9704	504108
198802	83.314	504100
198802	83.8628	504108
198803	84.2947	504100
198803	84.479	504108
198804	92.5566	504100
198804	92.6197	504108
198805	101.088	504100
198805	101.16	504108
198806	113.058	504100
198806	112.859	504108
198807	135.776	504100
198807	135.654	504108
198808	164.463	504100
198808	164.52	504108
198809	128.462	504100
198809	128.818	504108
198810	85.0264	504100
198810	84.8207	504108
198811	15.5275	504100
198811	15.5092	504108
198812	37.5064	504100
198812	37.7891	504108
198901	1.10274	504100
198901	1.09386	504108
198902	77.7622	504100
198902	78.2453	504108
198903	70.1906	504100
198903	70.4408	504108
198904	174.299	504100
198904	175.098	504108
198905	78.2244	504100
198905	78.405	504108
198906	143.601	504100
198906	143.522	504108
198907	189.014	504100
198907	189.021	504108
198908	113.065	504100
198908	113.008	504108
198909	107.265	504100
198909	107.815	504108
198910	14.3967	504100
198910	14.2845	504108
198911	95.8575	504100
198911	96.1904	504108
198912	57.0512	504100
198912	57.6635	504108
199001	38.3959	504100
199001	38.6055	504108
199002	18.4121	504100
199002	18.3911	504108
199003	71.5433	504100
199003	71.9621	504108
199004	83.897	504100
199004	84.2858	504108
199005	25.1217	504100
199005	25.2716	504108
199006	145.687	504100
199006	145.824	504108
199007	187.172	504100
199007	187.13	504108
199008	82.378	504100
199008	82.3749	504108
199009	134.168	504100
199009	134.771	504108
199010	168.43	504100
199010	169.159	504108
199011	218.439	504100
199011	219.572	504108
199012	75.5064	504100
199012	75.7589	504108
199101	29.5774	504100
199101	29.6689	504108
199102	75.8487	504100
199102	76.5111	504108
199103	59.7163	504100
199103	59.8431	504108
199104	84.4203	504100
199104	84.4667	504108
199105	130.526	504100
199105	130.856	504108
199106	126.112	504100
199106	126.479	504108
199107	176.713	504100
199107	176.131	504108
199108	81.0503	504100
199108	80.6127	504108
199109	145.853	504100
199109	146.552	504108
199110	91.1844	504100
199110	91.4821	504108
199111	238.888	504100
199111	240.006	504108
199112	24.8099	504100
199112	24.7934	504108
199201	12.0517	504100
199201	12.0959	504108
199202	11.5689	504100
199202	11.7205	504108
199203	143.645	504100
199203	144.561	504108
199204	133.075	504100
199204	133.801	504108
199205	31.3505	504100
199205	31.2519	504108
199206	87.5299	504100
199206	87.5321	504108
199207	87.0986	504100
199207	86.9908	504108
199208	83.0881	504100
199208	83.5323	504108
199209	81.6443	504100
199209	81.8924	504108
199210	253.593	504100
199210	254.553	504108
199211	94.0466	504100
199211	94.77	504108
199212	139.956	504100
199212	140.683	504108
199301	2.33647	504100
199301	2.34807	504108
199302	1.09089	504100
199302	1.08762	504108
199303	28.8699	504100
199303	28.9912	504108
199304	39.2418	504100
199304	39.455	504108
199305	51.5105	504100
199305	51.7266	504108
199306	100.063	504100
199306	100.168	504108
199307	169.839	504100
199307	170.213	504108
199308	95.0658	504100
199308	95.2421	504108
199309	152.645	504100
199309	153.245	504108
199310	350.188	504100
199310	351.646	504108
199311	58.1246	504100
199311	58.2206	504108
199312	126.128	504100
199312	126.644	504108
199401	85.698	504100
199401	86.277	504108
199402	17.7179	504100
199402	17.8121	504108
199403	17.027	504100
199403	17.1026	504108
199404	157.367	504100
199404	157.93	504108
199405	88.0585	504100
199405	88.2713	504108
199406	99.3564	504100
199406	99.5697	504108
199407	83.9353	504100
199407	83.8424	504108
199408	177.316	504100
199408	177.62	504108
199409	202.389	504100
199409	202.832	504108
199410	131.145	504100
199410	131.527	504108
199411	55.8322	504100
199411	55.8814	504108
199412	51.7501	504100
199412	51.9658	504108
199501	46.1479	504100
199501	46.3736	504108
199502	66.9341	504100
199502	67.5413	504108
199503	98.4526	504100
199503	98.939	504108
199504	32.2521	504100
199504	32.1413	504108
199505	97.6107	504100
199505	97.6776	504108
199506	142.17	504100
199506	142.261	504108
199507	67.0181	504100
199507	67.0029	504108
199508	122.257	504100
199508	122.816	504108
199509	180.169	504100
199509	180.606	504108
199510	0.0283193	504100
199510	0.0267838	504108
199511	23.9935	504100
199511	24.13	504108
199512	93.1269	504100
199512	93.5078	504108
199601	30.386	504100
199601	30.4723	504108
199602	65.9355	504100
199602	66.3643	504108
199603	19.6216	504100
199603	19.6682	504108
199604	77.0587	504100
199604	77.3612	504108
199605	174.399	504100
199605	174.534	504108
199606	225.547	504100
199606	225.321	504108
199607	128.997	504100
199607	129.165	504108
199608	145.087	504100
199608	145.264	504108
199609	85.1571	504100
199609	85.2344	504108
199610	195.136	504100
199610	195.482	504108
199611	267.878	504100
199611	268.952	504108
199612	32.4496	504100
199612	32.5177	504108
199701	49.0142	504100
199701	49.2208	504108
199702	9.90025	504100
199702	9.97899	504108
199703	15.2158	504100
199703	15.3441	504108
199704	28.9199	504100
199704	29.0076	504108
199705	88.4022	504100
199705	88.6735	504108
199706	153.253	504100
199706	153.514	504108
199707	139.353	504100
199707	139.413	504108
199708	101.754	504100
199708	101.698	504108
199709	54.535	504100
199709	54.6072	504108
199710	10.7568	504100
199710	10.6973	504108
199711	164.498	504100
199711	165.526	504108
199712	125.622	504100
199712	126.483	504108
199801	17.036	504100
199801	17.1005	504108
199802	4.02156	504100
199802	4.05778	504108
199803	32.3576	504100
199803	32.6463	504108
199804	158.57	504100
199804	159.176	504108
199805	48.0353	504100
199805	48.0124	504108
199806	136.231	504100
199806	136.086	504108
199807	192.231	504100
199807	192.545	504108
199808	121.597	504100
199808	121.34	504108
199809	199.983	504100
199809	200.471	504108
199810	245.976	504100
199810	246.476	504108
199811	71.7172	504100
199811	72.202	504108
199812	18.456	504100
199812	18.5301	504108
199901	53.4474	504100
199901	53.6302	504108
199902	51.9131	504100
199902	52.2049	504108
199903	73.8231	504100
199903	74.1095	504108
199904	126.261	504100
199904	126.73	504108
199905	127.508	504100
199905	127.655	504108
199906	110.143	504100
199906	110.383	504108
199907	204.238	504100
199907	204.346	504108
199908	209.676	504100
199908	209.58	504108
199909	96.5863	504100
199909	96.9745	504108
199910	140.668	504100
199910	141.63	504108
199911	66.0914	504100
199911	66.4204	504108
199912	65.8305	504100
199912	66.1351	504108
200001	4.90024	504100
200001	4.87878	504108
200002	13.3495	504100
200002	13.4459	504108
200003	83.2286	504100
200003	83.7417	504108
200004	81.8604	504100
200004	82.1575	504108
200005	116.453	504100
200005	116.842	504108
200006	93.5346	504100
200006	93.5522	504108
200007	181.565	504100
200007	181.952	504108
200008	99.3766	504100
200008	99.6289	504108
200009	73.6579	504100
200009	74.0578	504108
200010	204.533	504100
200010	205.191	504108
200011	367.216	504100
200011	369.15	504108
200012	74.5418	504100
200012	74.9843	504108
200101	107.612	504100
200101	108.14	504108
200102	34.2478	504100
200102	34.3833	504108
200103	147.035	504100
200103	147.944	504108
200104	124.136	504100
200104	124.446	504108
200105	58.97	504100
200105	59.189	504108
200106	108.07	504100
200106	108.337	504108
200107	138.979	504100
200107	139.479	504108
200108	90.1526	504100
200108	90.2592	504108
200109	173.314	504100
200109	173.767	504108
200110	42.6894	504100
200110	42.9288	504108
200111	53.2815	504100
200111	53.5188	504108
200112	11.5211	504100
200112	11.5827	504108
200201	4.91923	504100
200201	4.90157	504108
200202	28.3697	504100
200202	28.5299	504108
200203	34.1819	504100
200203	34.2988	504108
200204	116.014	504100
200204	116.664	504108
200205	102.523	504100
200205	102.56	504108
200206	96.8325	504100
200206	97.132	504108
200207	131.215	504100
200207	131.458	504108
200208	175.507	504100
200208	175.611	504108
200209	114.037	504100
200209	114.173	504108
200210	131.38	504100
200210	131.629	504108
200211	243.598	504100
200211	244.851	504108
200212	63.7636	504100
200212	64.146	504108
200301	41.5092	504100
200301	41.8178	504108
200302	9.95388	504100
200302	10.0381	504108
200303	1.79883	504100
200303	1.80952	504108
200304	87.7329	504100
200304	88.3694	504108
200305	97.062	504100
200305	97.5023	504108
200306	145.816	504100
200306	145.479	504108
200307	152.143	504100
200307	152.981	504108
200308	254.18	504100
200308	255.769	504108
200309	68.9383	504100
200309	69.2164	504108
200310	177.043	504100
200310	177.461	504108
200311	176.197	504100
200311	176.888	504108
200312	86.6456	504100
200312	87.1093	504108
200401	28.1569	504100
200401	28.3975	504108
200402	63.2366	504100
200402	63.7631	504108
200403	76.0691	504100
200403	76.488	504108
200404	69.6536	504100
200404	69.9445	504108
200405	151.803	504100
200405	152.518	504108
200406	179.258	504100
200406	179.422	504108
200407	138.771	504100
200407	139.028	504108
200408	181.437	504100
200408	181.663	504108
200409	101.475	504100
200409	102.033	504108
200410	192.074	504100
200410	192.707	504108
200411	68.7963	504100
200411	69.1861	504108
200412	71.5269	504100
200412	71.9301	504108
200501	6.30128	504100
200501	6.33385	504108
200502	22.2868	504100
200502	22.4428	504108
200503	34.8809	504100
200503	35.0323	504108
200504	123.655	504100
200504	124.538	504108
200505	83.8939	504100
200505	84.1098	504108
200506	88.7756	504100
200506	88.9587	504108
200507	197.91	504100
200507	197.977	504108
200508	193.295	504100
200508	193.407	504108
200509	105.242	504100
200509	105.512	504108
200510	102.426	504100
200510	102.759	504108
200511	98.0096	504100
200511	98.4667	504108
200512	94.1682	504100
200512	94.7025	504108
200601	30.7126	504100
200601	30.9239	504108
200602	60.418	504100
200602	60.6503	504108
200603	93.4806	504100
200603	94.1773	504108
200604	122.704	504100
200604	123.343	504108
200605	101.238	504100
200605	101.104	504108
200606	31.4037	504100
200606	31.4982	504108
200607	45.3173	504100
200607	45.1201	504108
200608	169.71	504100
200608	170.143	504108
200609	64.7376	504100
200609	64.8813	504108
200610	86.6048	504100
200610	87.2099	504108
200611	45.4321	504100
200611	45.6567	504108
200612	113.515	504100
200612	114.063	504108
200701	82.8792	504100
200701	83.5564	504108
200702	47.1149	504100
200702	47.5019	504108
200703	92.7576	504100
200703	93.4829	504108
200704	15.4617	504100
200704	15.5331	504108
200705	80.4429	504100
200705	80.6336	504108
200706	111.66	504100
200706	111.63	504108
200707	147.154	504100
200707	147.589	504108
200708	155.189	504100
200708	155.454	504108
200709	155.462	504100
200709	156.19	504108
200710	88.9053	504100
200710	89.1785	504108
200711	43.4544	504100
200711	43.5649	504108
200712	14.0967	504100
200712	14.1881	504108
200801	79.3159	504100
200801	80.0589	504108
200802	31.1712	504100
200802	31.4511	504108
200803	82.1747	504100
200803	82.8407	504108
200804	93.5691	504100
200804	94.0633	504108
200805	108.697	504100
200805	108.759	504108
200806	152.524	504100
200806	152.576	504108
200807	141.379	504100
200807	141.861	504108
200808	216.953	504100
200808	216.603	504108
200809	65.6335	504100
200809	66.0466	504108
200810	238.947	504100
200810	239.659	504108
200811	150.724	504100
200811	151.648	504108
200812	206.539	504100
200812	207.872	504108
200901	95.9028	504100
200901	96.3891	504108
200902	82.4203	504100
200902	83.1411	504108
200903	121.33	504100
200903	122.553	504108
200904	79.9655	504100
200904	80.4381	504108
200905	65.4864	504100
200905	65.8423	504108
200906	160.659	504100
200906	161.047	504108
200907	147.914	504100
200907	147.545	504108
200908	119.313	504100
200908	119.441	504108
200909	215.566	504100
200909	216.382	504108
200910	69.4524	504100
200910	69.7437	504108
200911	98.5843	504100
200911	99.1563	504108
200912	167.512	504100
200912	168.695	504108
201001	30.3128	504100
201001	30.5746	504108
201002	77.1667	504100
201002	77.7212	504108
201003	55.1457	504100
201003	55.4333	504108
201004	68.0797	504100
201004	68.4304	504108
201005	156.269	504100
201005	156.588	504108
201006	116.332	504100
201006	116.374	504108
201007	108.882	504100
201007	108.822	504108
201008	204.477	504100
201008	204.196	504108
201009	183.544	504100
201009	183.993	504108
201010	131.033	504100
201010	131.385	504108
201011	216.471	504100
201011	217.563	504108
201012	139.124	504100
201012	139.93	504108
201101	57.2203	504100
201101	57.3195	504108
201102	11.4593	504100
201102	11.5593	504108
201103	69.2859	504100
201103	69.5387	504108
201104	57.179	504100
201104	57.3269	504108
201105	127.388	504100
201105	127.524	504108
201106	215.893	504100
201106	216.056	504108
201107	168.668	504100
201107	168.567	504108
201108	111.03	504100
201108	111.054	504108
201109	138.096	504100
201109	138.046	504108
201110	184.669	504100
201110	185.092	504108
201111	7.60037	504100
201111	7.64283	504108
201112	51.496	504100
201112	51.7963	504108
201201	29.4116	504100
201201	29.4271	504108
201202	32.9427	504100
201202	33.1238	504108
201203	10.4163	504100
201203	10.4954	504108
201204	165.221	504100
201204	165.84	504108
201205	111.596	504100
201205	111.916	504108
201206	98.0685	504100
201206	97.9554	504108
201207	274.379	504100
201207	274.811	504108
201208	129.041	504100
201208	128.938	504108
201209	182.428	504100
201209	183.01	504108
201210	200.036	504100
201210	200.477	504108
201211	222.757	504100
201211	223.682	504108
201212	51.0276	504100
201212	51.2364	504108
201301	62.3951	504100
201301	62.9657	504108
201302	105.322	504100
201302	106.108	504108
201303	135.002	504100
201303	136.006	504108
201304	35.4772	504100
201304	35.799	504108
201305	185.192	504100
201305	186.05	504108
201306	34.8394	504100
201306	35.0202	504108
201307	33.1922	504100
201307	33.3211	504108
201308	148.566	504100
201308	147.794	504108
201309	114.823	504100
201309	115.111	504108
201310	144.349	504100
201310	144.552	504108
201311	185.166	504100
201311	186.392	504108
201312	99.652	504100
201312	99.8821	504108
201401	255.096	504100
201401	256.965	504108
201402	224.595	504100
201402	226.627	504108
201403	74.3472	504100
201403	74.7798	504108
201404	52.3535	504100
201404	52.4438	504108
201405	95.6244	504100
201405	95.8884	504108
201406	158.942	504100
201406	158.994	504108
201407	117.49	504100
201407	117.316	504108
201408	189.352	504100
201408	189.7	504108
201409	159.059	504100
201409	158.937	504108
201410	37.1538	504100
201410	37.285	504108
201411	261.712	504100
201411	262.804	504108
201412	61.7697	504100
201412	62.1778	504108
201501	47.3355	504100
201501	47.7756	504108
201502	23.7412	504100
201502	23.9386	504108
201503	46.8989	504100
201503	47.1086	504108
201504	13.4444	504100
201504	13.4563	504108
201505	130.198	504100
201505	130.637	504108
201506	137.487	504100
201506	137.581	504108
201507	151.664	504100
201507	150.969	504108
201508	109.803	504100
201508	109.623	504108
201509	227.545	504100
201509	228.575	504108
201510	148.417	504100
201510	148.725	504108
201511	28.4047	504100
201511	28.5445	504108
201512	0.1	504100
201512	0.1	504108
201601	67.2414	504100
201601	67.2561	504108
201602	153.744	504100
201602	154.216	504108
201603	82.9619	504100
201603	83.0589	504108
201604	71.2186	504100
201604	71.1618	504108
201605	83.7606	504100
201605	83.3538	504108
201606	148.524	504100
201606	147.804	504108
201607	125.195	504100
201607	124.545	504108
201608	162.683	504100
201608	162.371	504108
201609	56.3042	504100
201609	55.9613	504108
201610	105.655	504100
201610	105.403	504108
201611	126.307	504100
201611	126.758	504108
201612	0.00231923	504100
201612	0.0017718	504108
201701	18.8818	504100
201701	18.9979	504108
201702	77.0415	504100
201702	77.2061	504108
201703	28.016	504100
201703	28.0359	504108
201704	107.838	504100
201704	107.788	504108
201705	29.1386	504100
201705	29.1411	504108
201706	173.108	504100
201706	173.196	504108
201707	113.18	504100
201707	112.934	504108
201708	150.517	504100
201708	150.725	504108
201709	251.091	504100
201709	251.063	504108
201710	29.6254	504100
201710	29.7383	504108
201711	134.691	504100
201711	135.637	504108
201712	159.731	504100
201712	160.642	504108
201801	49.1375	504100
201801	49.4407	504108
201802	82.0753	504100
201802	82.7991	504108
201803	99.1848	504100
201803	99.8591	504108
201804	92.77	504100
201804	93.1615	504108
201805	133.992	504100
201805	134.325	504108
201806	57.0292	504100
201806	57.1944	504108
201807	91.5247	504100
201807	91.4716	504108
201808	138.598	504100
201808	138.547	504108
201809	81.4565	504100
201809	81.594	504108
201810	191.574	504100
201810	192.277	504108
201811	110.832	504100
201811	111.422	504108
201812	12.4726	504100
201812	12.4543	504108
201901	44.8442	504100
201901	45.0628	504108
201902	142.302	504100
201902	143.141	504108
201903	46.9785	504100
201903	47.2265	504108
201904	161.433	504100
201904	162.268	504108
201905	129.319	504100
201905	129.288	504108
201906	22.9996	504100
201906	23.071	504108
201907	93.1093	504100
201907	92.6428	504108
201908	102.259	504100
201908	102.447	504108
201909	141.629	504100
201909	142.045	504108
201910	45.7995	504100
201910	45.6732	504108
201911	368.079	504100
201911	369.717	504108
201912	107.074	504100
201912	107.719	504108
202001	6.21001	504100
202001	6.27359	504108
202002	20.6214	504100
202002	20.7365	504108
202003	89.7906	504100
202003	90.2894	504108
202004	30.0997	504100
202004	30.0808	504108
202005	97.7816	504100
202005	97.9802	504108
202006	162.343	504100
202006	162.642	504108
202007	132.677	504100
202007	132.707	504108
202008	268.197	504100
202008	268.029	504108
202009	146.1	504100
202009	146.511	504108
202010	218.376	504100
202010	220.028	504108
202011	23.5948	504100
202011	23.7845	504108
202012	270.991	504100
202012	274.125	504108
